@relation 'aoipage english median self'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {English,Spanish}
@attribute Previous_AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {English,Spanish}
@attribute Previous_AOI_Language_AOI5 {English,Spanish}
@attribute Language_Switch_AOI5 {No,Yes}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {English,Spanish}
@attribute Previous_AOI_Language_AOI6 {English,Spanish}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'Self Median' {High,Low}

@data
0.190828,0.106883,0.60156,0.148148,1.029773,141.908515,1.029773,99.934779,98.42641,58.941321,0.069286,0.32985,0.069286,0.32985,3,0.1707,0.228125,0.137188,0.60156,0.1,24.100651,138.138997,24.100651,92.687915,118.923058,53.536609,0.479547,0.132259,0.479547,0.132259,0,0,English,Chinese,Yes,0.247071,0.142455,0.46094,0.125,-29.413273,175.860452,-29.413273,92.557466,118.026136,50.885112,0.341272,0.238921,0.341272,0.238921,1,0.17586,English,English,No,0.235491,0.094253,0.35938,0.285714,11.960014,121.04967,11.960014,93.262731,118.035738,56.410634,0.165675,0.195578,0.165675,0.195578,0,0,English,English,No,0.142045,0.049726,0.25,0.181818,-25.332142,42.552534,-25.332142,102.709943,96.967613,52.265354,-0.078662,0.18912,-0.078662,0.18912,2,0.16812,English,English,No,0.169035,0.073459,0.35156,0,31.513398,36.64248,31.513398,96.869559,78.486937,61.333366,-0.249015,0.107204,-0.249015,0.107204,0,0,English,English,No,0.13951,0.045636,0.25,0.285714,-14.543786,245.111183,-14.543786,101.111031,60.762325,53.756443,-0.221837,0.084839,-0.221837,0.084839,0,0,English,English,No,6,Low
0.216705,0.087878,0.4375,0.047619,30.495987,57.806221,30.495987,91.111684,94.779908,53.728148,-0.002089,0.276109,-0.002089,0.276109,2,0.247395,0.275671,0.109748,0.4375,0,43.950782,43.003809,43.950782,79.255222,122.764932,48.677992,0.441182,0.139058,0.441182,0.139058,1,0.27712,English,Chinese,Yes,0.196616,0.076203,0.40625,0.083333,3.535159,56.799653,3.535159,105.081139,104.730469,52.781597,0.145466,0.140673,0.145466,0.140673,1,0.21767,English,English,No,0.181643,0.1115,0.3125,0,93.248447,117.679142,93.248447,65.365667,56.945967,63.243648,-0.022472,0.102796,-0.022472,0.102796,0,0,English,English,No,0.225001,0.073769,0.33594,0.1,31.174096,33.579238,31.174096,87.810637,74.606287,44.373517,-0.212731,0.12485,-0.212731,0.12485,0,0,English,English,No,0.203996,0.057697,0.27344,0,27.335483,45.867728,27.335483,76.120051,98.976583,45.839191,-0.356109,0.238288,-0.356109,0.238288,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,6,Low
0.181745,0.122539,0.57813,0.140351,13.648687,107.654255,13.648687,91.304351,107.5889,57.275991,0.0436,0.30094,0.0436,0.30094,0,0,0.196692,0.087377,0.4375,0.294118,-11.282815,152.987727,-11.282815,94.248479,110.073126,54.528801,0.395121,0.210707,0.395121,0.210707,0,0,Chinese,English,Yes,0.205531,0.130166,0.57813,0.076923,50.938053,59.291532,50.938053,66.791155,88.881645,57.264673,0.129894,0.215528,0.129894,0.215528,0,0,Chinese,Chinese,No,0.240232,0.153728,0.5,0,62.430362,115.547768,62.430362,89.566132,162.563753,5.681629,-0.126115,0.069105,-0.126115,0.069105,0,0,Chinese,Chinese,No,0.162947,0.142622,0.57813,0.071429,-28.086003,71.945923,-28.086003,72.265603,111.641453,58.798664,-0.313771,0.172456,-0.313771,0.172456,0,0,English,Chinese,Yes,0.122399,0.085026,0.27344,0.111111,50.118992,88.29603,50.118992,98.013721,99.180827,55.45,-0.327317,0.191568,-0.327317,0.191568,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,6,Low
0.130702,0.065707,0.28906,0.027027,10.944903,183.217502,10.944903,92.246429,86.992211,56.151109,0.051876,0.296069,0.051876,0.296069,2,0.029855,0.221353,0.074751,0.28906,0,26.168986,67.722033,26.168986,41.747964,124.186638,30.329606,0.383662,0.024721,0.383662,0.024721,0,0,Chinese,English,Yes,0.139062,0.049757,0.21094,0,6.050478,54.681169,6.050478,83.170179,119.091902,52.194731,0.337789,0.170103,0.337789,0.170103,0,0,Chinese,Chinese,No,0.178128,0.042331,0.25,0,0.92029,65.849664,0.92029,90.125966,104.609023,49.371266,-0.008053,0.142624,-0.008053,0.142624,0,0,Chinese,Chinese,No,0.10524,0.047719,0.19531,0.058824,12.383396,45.689234,12.383396,98.900967,77.286161,48.897062,-0.259011,0.105805,-0.259011,0.105805,2,0.029855,English,Chinese,Yes,0.111982,0.074754,0.26563,0,4.214316,364.039124,4.214316,103.681676,64.69803,68.601805,-0.090835,0.148354,-0.090835,0.148354,0,0,English,English,No,0.125,0,0.125,0,55.796982,0,55.796982,0,25.59434,0,0,0,0,0,0,0,English,English,No,6,Low
0.244567,0.113013,0.54688,0,18.554868,62.862983,18.554868,78.127953,104.274533,51.116009,-0.107587,0.438821,-0.107587,0.438821,0,0,0.07813,0,0.07813,0,63.162711,0,63.162711,0,68.650939,0,0,0,0,0,0,0,English,Chinese,Yes,0.22356,0.107626,0.54688,0,10.48674,29.189376,10.48674,78.961919,105.830779,49.871063,-0.128725,0.447864,-0.128725,0.447864,0,0,English,English,No,0.259376,0.116759,0.46875,0,34.494811,102.980703,34.494811,81.661505,124.003066,53.354504,0.103037,0.123388,0.103037,0.123388,0,0,English,English,No,0.312503,0.012758,0.32813,0,1.246195,40.381585,1.246195,81.510485,61.695558,30.901903,-0.256848,0.121714,-0.256848,0.121714,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0.40625,0,0.40625,0,51.058988,0,51.058988,0,148.761187,0,-0.438131,0,-0.438131,0,0,0,English,English,No,6,High
0.324339,0.138692,0.6875,0,7.509506,87.661913,7.509506,101.444018,89.716978,57.73788,-0.088813,0.435605,-0.088813,0.435605,1,0.00813,0.338543,0.204257,0.59375,0,61.071363,45.783333,61.071363,17.306099,104.473287,32.984219,0.209945,0.488758,0.209945,0.488758,1,0.00813,English,Chinese,Yes,0.33594,0.130961,0.5,0,56.528527,10.317917,56.528527,97.816797,53.820329,17.311069,0.423409,0.104492,0.423409,0.104492,0,0,English,English,No,0.28438,0.085239,0.35938,0,20.246886,63.549438,20.246886,78.722813,94.041814,49.740691,0.174035,0.133762,0.174035,0.133762,0,0,English,English,No,0.29018,0.083459,0.46875,0,-1.856143,121.398623,-1.856143,93.366982,76.712582,59.132307,0.053212,0.116591,0.053212,0.116591,0,0,English,English,No,0.329863,0.137097,0.53125,0,-14.69714,94.193707,-14.69714,103.567432,93.577444,65.151513,-0.39458,0.156153,-0.39458,0.156153,0,0,English,English,No,0.384376,0.17388,0.6875,0,-23.496331,55.511995,-23.496331,128.837832,116.512991,62.752896,-0.589147,0.104568,-0.589147,0.104568,0,0,English,English,No,6,High
0.31648,0.193769,1.32813,0.072727,3.76974,96.743942,3.76974,92.727737,104.728994,54.079925,-0.043974,0.467035,-0.043974,0.467035,0,0,0.390627,0.177234,0.53125,0.333333,2.302618,59.858715,2.302618,90.124631,127.723906,32.75527,0.124682,0.455973,0.124682,0.455973,0,0,English,Chinese,Yes,0.299635,0.268782,1.32813,0.117647,-17.124857,53.146898,-17.124857,84.904603,91.448213,57.558919,0.342541,0.512853,0.342541,0.512853,0,0,English,English,No,0.2691,0.13854,0.5625,0,-1.309646,164.109256,-1.309646,72.429762,98.977419,50.609986,-0.024254,0.402219,-0.024254,0.402219,0,0,English,English,No,0.313543,0.134468,0.59375,0.066667,-10.8533,60.778765,-10.8533,107.817341,107.749743,53.800538,-0.18408,0.22928,-0.18408,0.22928,0,0,English,English,No,0.40365,0.152672,0.73438,0,57.618606,92.015818,57.618606,85.424972,99.373781,54.499747,-0.461495,0.202258,-0.461495,0.202258,0,0,English,English,No,0.318752,0.119652,0.54688,0,64.085016,50.293037,64.085016,53.241331,143.80355,28.976654,-0.573471,0.056322,-0.573471,0.056322,0,0,English,English,No,6,High
0.431921,0.206412,0.84375,0,-2.739365,43.906258,-2.739365,90.48384,116.934258,51.917687,-0.15437,0.391627,-0.15437,0.391627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,Chinese,Yes,0.307293,0.111465,0.42188,0,0.859607,21.678514,0.859607,9.825121,132.161983,49.547178,0.365072,0.105155,0.365072,0.105155,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0.35938,0.220971,0.67188,0,-70.847736,48.238555,-70.847736,104.793991,129.27272,32.005751,-0.264701,0.097244,-0.264701,0.097244,0,0,English,English,No,0.589845,0.227066,0.84375,0,-9.752036,43.673472,-9.752036,65.988091,115.954557,47.949789,-0.383494,0.164751,-0.383494,0.164751,0,0,English,English,No,0.421875,0.104816,0.5625,0,52.655357,43.31587,52.655357,96.88109,97.239317,62.036038,-0.232079,0.063889,-0.232079,0.063889,0,0,English,English,No,6,High
0.303128,0.208791,0.9375,0,-2.354174,139.272893,-2.354174,94.937598,82.078147,62.994582,0.016936,0.466373,0.016936,0.466373,0,0,0.215628,0.078685,0.3125,0,-12.196443,80.01245,-12.196443,72.568155,76.85846,54.366098,0.465373,0.021778,0.465373,0.021778,0,0,English,Chinese,Yes,0.253126,0.052662,0.34375,0,1.086489,148.045592,1.086489,94.152508,117.041954,59.164903,0.357847,0.266641,0.357847,0.266641,0,0,English,English,No,0.287502,0.144768,0.48438,0,0.538048,193.360348,0.538048,102.412369,93.938514,73.383987,0.162291,0.217102,0.162291,0.217102,0,0,English,English,No,0.22266,0.09464,0.32813,0,-48.720559,125.799166,-48.720559,103.28827,42.163062,19.010871,-0.258001,0.183415,-0.258001,0.183415,0,0,English,English,No,0.42188,0.354473,0.92188,0,-7.748639,36.975722,-7.748639,92.250515,58.161584,63.458211,-0.515085,0.105859,-0.515085,0.105859,0,0,English,English,No,0.546877,0.276286,0.9375,0,70.711114,53.1735,70.711114,53.978634,89.874012,61.241363,-0.642295,0.066621,-0.642295,0.066621,0,0,English,English,No,6,High
0.315107,0.111858,0.59375,0,19.300421,53.081003,19.300421,108.034254,126.121556,33.310559,-0.583335,0.076674,-0.583335,0.076674,0,0,0.290628,0.13058,0.54688,0,0.345854,59.227726,0.345854,58.649173,103.449033,34.528746,0,0,0,0,0,0,English,Chinese,Yes,0.218752,0.033146,0.26563,0,-68.696103,63.27073,-68.696103,128.974964,133.485862,36.012437,0,0,0,0,0,0,English,English,No,0.32292,0.051562,0.35938,0,-6.975417,32.612482,-6.975417,115.308468,125.714827,24.863302,0,0,0,0,0,0,English,English,No,0.35938,0,0.35938,0,94.91381,1.234307,94.91381,36.100965,118.468027,10.669956,0,0,0,0,0,0,English,English,No,0.59375,0,0.59375,0,109.674863,0,109.674863,0,151.461481,0,0,0,0,0,0,0,English,English,No,0.35417,0.019486,0.375,0,113.962163,40.683382,113.962163,29.026914,151.152457,20.937459,-0.583335,0.076674,-0.583335,0.076674,0,0,English,English,No,6,High
0.345277,0.196715,0.92188,0.060976,28.658617,81.402454,28.658617,102.944435,106.578385,58.948899,0.178737,0.482076,0.178737,0.482076,4,0.060898,0.148442,0.064896,0.26563,0,-16.552839,78.683456,-16.552839,81.843375,50.033511,50.372512,1.155886,0.444148,1.155886,0.444148,0,0,English,Spanish,Yes,0.216148,0.020998,0.23438,0.166667,3.862923,48.345713,3.862923,77.231723,118.324311,36.460405,0.811802,0.206452,0.811802,0.206452,1,0.03175,English,English,No,0.333915,0.172224,0.78125,0.074074,25.918902,81.243225,25.918902,111.609496,116.603149,51.491224,0.600822,0.149432,0.600822,0.149432,0,0,English,English,No,0.334204,0.168379,0.92188,0.055556,15.94741,60.816354,15.94741,109.301476,106.721978,62.978344,-0.004487,0.159189,-0.004487,0.159189,2,0.040985,English,English,No,0.478127,0.228275,0.92188,0.05,40.329991,103.719489,40.329991,87.564333,101.905096,63.819036,-0.406094,0.114594,-0.406094,0.114594,1,0.12987,English,English,No,0.306252,0.136431,0.48438,0,126.536509,45.673318,126.536509,61.00609,124.379617,50.127672,-0.585162,0.076895,-0.585162,0.076895,0,0,English,English,No,6,High
0.293106,0.218833,1.5,0.103448,13.657448,87.272164,13.657448,98.62568,104.83777,56.862246,0.129803,0.559907,0.129803,0.559907,8,0.056691,0.34856,0.241042,1.07813,0.153846,18.376406,85.93844,18.376406,101.076632,110.008388,58.149236,-0.560377,0.100386,-0.560377,0.100386,2,0.02005,?,English,Yes,0.209376,0.073686,0.3125,0.2,-23.681573,125.468775,-23.681573,138.044187,93.508751,51.955131,0.856574,0.135816,0.856574,0.135816,1,0.03193,English,English,No,0.111113,0.065237,0.20313,0,-37.706647,131.575544,-37.706647,63.260503,143.525426,43.638595,0.712157,0.18059,0.712157,0.18059,0,0,English,English,No,0.111113,0.065237,0.20313,0,-37.706647,131.575544,-37.706647,63.260503,143.525426,43.638595,0.712157,0.18059,0.712157,0.18059,0,0,English,English,No,0.338263,0.254608,1.5,0.108108,15.746533,73.751498,15.746533,105.680751,99.904833,53.552471,0.055478,0.225191,0.055478,0.225191,3,0.06985,English,English,No,0.343753,0.192702,0.82813,0.05,21.16451,89.094951,21.16451,86.232973,100.816983,66.660813,-0.297076,0.205617,-0.297076,0.205617,1,0.03861,English,English,No,6,High
0.27637,0.182455,1.10938,0.15625,40.74912,91.530243,40.74912,92.627147,95.778028,58.745719,0.023804,0.551529,0.023804,0.551529,5,0.035586,0.362849,0.216417,0.84375,0.111111,79.017928,116.495729,79.017928,85.026486,71.926438,58.484042,-0.471743,0.169947,-0.471743,0.169947,1,0.00747,Spanish,English,Yes,0.169036,0.06279,0.29688,0.090909,19.696569,76.338144,19.696569,112.429966,81.806518,61.338432,0.795764,0.801409,0.795764,0.801409,0,0,English,English,No,0.16667,0.048299,0.25,0.166667,38.162171,213.330705,38.162171,78.013393,99.140208,29.754665,0.996254,0.06609,0.996254,0.06609,0,0,English,English,No,0.229914,0.108322,0.48438,0.142857,26.029846,51.580835,26.029846,100.913625,97.273358,49.846152,0.724159,0.225372,0.724159,0.225372,1,0.00766,English,English,No,0.215147,0.108713,0.45313,0.076923,55.809979,70.137373,55.809979,89.073853,104.966089,58.332056,0.154075,0.17559,0.154075,0.17559,1,0.10058,English,English,No,0.357775,0.225036,1.10938,0.25641,29.949596,79.357204,29.949596,80.591281,103.010934,63.786293,-0.358398,0.170831,-0.358398,0.170831,2,0.03111,English,English,No,6,High
0.248922,0.208118,1.60938,0.113208,20.599194,83.124969,20.599194,87.170103,93.192764,59.328321,0.433604,0.676959,0.433604,0.676959,11,0.041239,0.379343,0.188138,0.79688,0.055556,44.247101,88.80568,44.247101,87.092684,83.595097,57.08963,-0.656499,0.121934,-0.656499,0.121934,0,0,Spanish,English,Yes,0.167364,0.089947,0.46875,0.066667,11.473661,87.961729,11.473661,86.522794,88.047489,56.304274,1.171112,0.798342,1.171112,0.798342,3,0.032823,English,English,No,0.183484,0.098137,0.5,0.2,17.823338,63.530791,17.823338,92.944835,92.230947,60.785419,0.916336,0.410223,0.916336,0.410223,0,0,English,English,No,0.195315,0.141418,0.59375,0.125,16.66072,47.706176,16.66072,84.654696,96.975945,57.51201,0.645588,0.186667,0.645588,0.186667,5,0.03155,English,English,No,0.339065,0.236179,1.10938,0.133333,23.913282,95.737044,23.913282,82.239686,109.950834,62.73754,0.155951,0.162204,0.155951,0.162204,2,0.02143,English,English,No,0.562503,0.483836,1.60938,0,31.633822,117.245067,31.633822,77.351069,70.967137,48.463168,-0.388158,0.109059,-0.388158,0.109059,1,0.15455,English,English,No,6,High
0.247582,0.167993,0.84375,0.056338,16.677348,90.894439,16.677348,105.180228,92.149823,59.377025,0.090401,0.545857,0.090401,0.545857,3,0.032177,0.259376,0.094579,0.4375,0.2,5.68851,71.116853,5.68851,91.826281,109.392135,54.155032,-0.589238,0.103877,-0.589238,0.103877,0,0,Spanish,English,Yes,0.129466,0.061778,0.25,0.142857,-19.30439,103.785506,-19.30439,100.314911,89.499187,41.697867,0.477131,0.968278,0.477131,0.968278,1,0.03095,English,English,No,0.166019,0.135529,0.51563,0,38.335343,131.711953,38.335343,89.717116,74.673225,49.734521,1.211789,0.878198,1.211789,0.878198,0,0,English,English,No,0.208708,0.155647,0.57813,0,-23.93377,98.356051,-23.93377,97.560081,79.333849,62.027599,0.385007,0.076325,0.385007,0.076325,0,0,English,English,No,0.276252,0.179828,0.84375,0.08,32.190836,78.854391,32.190836,105.899077,104.822554,63.781432,0.195663,0.169689,0.195663,0.169689,2,0.03279,English,English,No,0.351566,0.161941,0.64063,0,42.866585,62.136278,42.866585,109.581162,86.713243,55.888929,-0.284579,0.186657,-0.284579,0.186657,0,0,English,English,No,6,High
0.183939,0.124037,0.53125,0.087719,32.349737,130.529468,32.349737,91.375187,78.23256,53.888244,0.575724,0.716646,0.575724,0.716646,3,0.045597,0.30469,0.088732,0.4375,0.25,54.881436,62.125338,54.881436,85.975405,81.536598,50.071236,-0.549849,0.035229,-0.549849,0.035229,0,0,Spanish,English,Yes,0.157076,0.064617,0.3125,0.105263,-4.320121,185.912916,-4.320121,90.436548,70.897459,49.447442,1.22792,0.883911,1.22792,0.883911,2,0.053035,English,English,No,0.1489,0.122811,0.53125,0.117647,42.457894,79.09768,42.457894,97.882951,78.316249,56.12079,1.048874,0.720844,1.048874,0.720844,0,0,English,English,No,0.138674,0.086447,0.32813,0,58.14928,115.835258,58.14928,77.397621,77.385719,55.73557,0.476214,0.083115,0.476214,0.083115,1,0.03072,English,English,No,0.257815,0.15169,0.46875,0,60.936948,51.308937,60.936948,71.668874,61.128379,51.598947,0.352979,0.086685,0.352979,0.086685,0,0,English,English,No,0.32188,0.162259,0.48438,0,55.153066,76.864337,55.153066,61.799797,118.216455,44.183829,-0.302942,0.120329,-0.302942,0.120329,0,0,English,English,No,6,High
0.320604,0.18882,1.07886,0.042553,34.71399,129.025056,34.71399,96.796086,91.531021,61.635069,0.251005,0.319417,0.251005,0.319417,1,0.27776,0.289877,0.064253,0.36255,0,87.660749,22.957785,87.660749,29.013722,83.086546,50.034151,0.743422,0.116619,0.743422,0.116619,0,0,English,Chinese,Yes,0.328691,0.134647,0.60986,0,36.804691,82.773184,36.804691,96.324213,98.846494,56.855138,0.53371,0.16205,0.53371,0.16205,1,0.27776,English,English,No,0.257529,0.107648,0.51514,0.083333,36.200197,115.700896,36.200197,94.823574,92.296158,60.113238,0.25932,0.163723,0.25932,0.163723,0,0,English,English,No,0.249268,0.179467,0.55664,0,16.701431,73.535003,16.701431,79.689186,89.177085,59.03345,-0.14489,0.161716,-0.14489,0.161716,0,0,English,English,No,0.34304,0.202906,0.70337,0.090909,15.475627,204.293001,15.475627,111.519419,90.774667,70.060232,-0.134929,0.099166,-0.134929,0.099166,0,0,English,English,No,1.07886,0,1.07886,0,108.260245,0,108.260245,0,8.370881,0,-0.406378,0,-0.406378,0,0,0,English,English,No,6,Low
0.286588,0.197794,1.35986,0.118644,10.424401,160.400297,10.424401,94.636732,94.14201,55.765727,0.084237,0.400877,0.084237,0.400877,4,0.178903,0.256937,0.133934,0.53516,0.166667,-11.919556,52.613911,-11.919556,61.779926,115.897965,54.536619,-0.229331,0.069789,-0.229331,0.069789,0,0,English,Chinese,Yes,0.26753,0.244984,0.9043,0.1,37.109696,96.464496,37.109696,86.802803,106.450496,59.841842,0.1728,0.516767,0.1728,0.516767,0,0,English,English,No,0.20989,0.112899,0.55566,0.142857,11.456348,200.29643,11.456348,99.450322,90.540559,54.428376,0.386592,0.426194,0.386592,0.426194,1,0.00814,English,English,No,0.307975,0.180077,0.80518,0.107143,24.559332,190.320963,24.559332,75.668579,98.005322,60.228942,0.340052,0.181306,0.340052,0.181306,2,0.218675,English,English,No,0.322848,0.267906,1.35986,0.115385,-22.051147,151.766139,-22.051147,101.079509,80.615831,47.921776,-0.231165,0.104158,-0.231165,0.104158,0,0,English,English,No,0.368897,0.157961,0.60986,0.071429,40.493419,39.199435,40.493419,111.471572,91.298595,52.360539,-0.333944,0.068294,-0.333944,0.068294,1,0.27012,English,English,No,6,Low
0.311176,0.299413,1.74146,0.060241,12.452677,146.327224,12.452677,93.105217,97.41307,59.801481,0.195207,0.487054,0.195207,0.487054,4,0.177533,0.357361,0.251605,0.95532,0,-20.356375,100.000961,-20.356375,90.987141,83.061207,58.492325,-0.493786,0.040084,-0.493786,0.040084,0,0,English,Chinese,Yes,0.384126,0.375902,1.74146,0.088235,4.261506,88.868467,4.261506,83.822647,102.206353,61.878481,0.000758,0.465927,0.000758,0.465927,1,0.26326,English,English,No,0.199605,0.140603,0.75586,0.034483,16.924276,144.989688,16.924276,100.588138,98.465971,56.212285,0.571877,0.394408,0.571877,0.394408,1,0.19819,English,English,No,0.219634,0.113598,0.40161,0,51.282482,134.049283,51.282482,87.554069,85.174352,53.238905,0.371385,0.26186,0.371385,0.26186,2,0.12434,English,English,No,0.448893,0.302038,0.79712,0.333333,14.531594,3.077581,14.531594,95.151034,132.493337,58.338394,-0.397353,0.185275,-0.397353,0.185275,0,0,English,English,No,1.01611,0,1.01611,0,106.873383,0,106.873383,0,11.391139,0,-0.237788,0,-0.237788,0,0,0,English,English,No,6,Low
