userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
3545,106,26.00831,0.245361415,0.123601938,0.93164,15,0.141509434,11020.3648,9.092863831,119.9035674,963.8435661,9.092863831,96.24812137,10881.25187,102.6533196,63.50449507,9.650230526,0.091906957,0.316314623,9.650230526,0.091906957,0.316314623,1,0.13128,0.13128,3
3545,155,37.14679,0.23965671,0.125644947,0.84424,14,0.090322581,17583.36177,5.295260996,107.4235015,820.7654543,5.295260996,103.4016004,15541.65116,100.2687172,52.04081092,4.494792105,0.029186962,0.330610617,4.494792105,0.029186962,0.330610617,1,0.12278,0.12278,3
3545,86,21.90333,0.254689884,0.116751439,0.75659,11,0.127906977,7634.608696,12.07182216,85.1578585,1038.176705,12.07182216,101.2677694,7910.253616,91.9796932,60.62976724,6.820648421,0.081198195,0.330786282,6.820648421,0.081198195,0.330786282,1,0.09306,0.09306,0
3545,42,9.31617,0.221813571,0.107573387,0.62305,1,0.023809524,4782.035221,17.4844183,129.5806229,734.3455685,17.4844183,96.95774999,4580.626867,109.0625444,52.25821183,3.013603158,0.073502516,0.305650981,3.013603158,0.073502516,0.305650981,0,0,0,3
3545,48,11.26663,0.234721458,0.105657818,0.54956,0,0,4759.305539,6.129832269,113.9894092,294.2319489,6.129832269,94.64150858,5168.894612,107.6853044,52.38627891,-2.557529474,-0.053281864,0.333794576,-2.557529474,-0.053281864,0.333794576,0,0,0,3
3545,102,24.59424,0.24112,0.146687832,1.01831,7,0.068627451,10681.08623,6.192866335,105.2185132,631.6723662,6.192866335,98.0753066,9650.853831,94.61621403,59.21391847,17.16588632,0.16995927,0.304320184,17.16588632,0.16995927,0.304320184,0,0,0,3
3545,174,38.16948,0.219364828,0.10805644,0.70313,31,0.17816092,16276.04439,4.679444341,92.225059,814.2233154,4.679444341,101.1986669,16309.15949,93.73080165,55.05991309,30.35976895,0.178586876,0.302660111,30.35976895,0.178586876,0.302660111,4,0.44482,0.111205,0
3545,117,26.89286,0.229853504,0.118292219,0.78052,22,0.188034188,8931.24337,6.450882124,70.64163897,754.7532085,6.450882124,89.98946231,11915.48206,101.841727,59.15344457,20.43456211,0.176160018,0.296129783,20.43456211,0.176160018,0.296129783,2,0.1281,0.06405,3
3545,137,30.78811,0.22473073,0.105158301,0.59619,20,0.145985401,12591.22926,2.261988806,100.9682129,309.8924664,2.261988806,97.31403842,13393.47167,97.7625669,55.9139063,15.86663,0.11929797,0.314617714,15.86663,0.11929797,0.314617714,1,0.12075,0.12075,3
3545,85,21.0039,0.247104706,0.139174215,0.72339,9,0.105882353,10703.27119,22.25239962,135.1954515,1891.453968,22.25239962,92.30105233,9189.429732,108.110938,58.00802328,10.73213737,0.12930286,0.348222167,10.73213737,0.12930286,0.348222167,0,0,0,3
3545,107,25.78102,0.240944112,0.112206398,0.58911,9,0.08411215,10300.08271,3.477208915,102.0487084,372.0613539,3.477208915,98.17039988,11169.73491,104.3900459,55.18167047,15.40672842,0.149579888,0.293119519,15.40672842,0.149579888,0.293119519,1,0.08998,0.08998,0
3545,72,17.05226,0.236836944,0.121733242,0.66309,5,0.069444444,8996.778679,3.746297133,140.8640847,269.7333936,3.746297133,99.25826915,6656.200165,92.44722451,57.72137522,6.143585789,0.08532758,0.301103262,6.143585789,0.08532758,0.301103262,0,0,0,3
3545,265,54.76624,0.206665057,0.115444993,0.8374,51,0.19245283,24370.87348,8.380195851,106.2548488,2220.7519,8.380195851,98.03450373,26602.22157,100.3857418,55.09556477,74.33809474,0.284820286,0.362955636,74.33809474,0.284820286,0.362955636,0,0,0,3
3545,159,35.11138,0.220826289,0.108521842,0.74414,20,0.125786164,19016.82268,1.45001696,115.8026014,230.5526967,1.45001696,99.38281068,14361.92276,90.32655827,59.68278403,9.966862105,0.064719884,0.296924252,9.966862105,0.064719884,0.296924252,1,0.10795,0.10795,3
3545,74,18.27981,0.247024459,0.13783343,0.95068,7,0.094594595,8197.162684,18.14598416,106.337014,1342.802828,18.14598416,99.65547117,7136.508385,96.4393025,61.36953374,12.21586684,0.167340642,0.386870393,12.21586684,0.167340642,0.386870393,0,0,0,0
