userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
1699,11,0.8125,0.073863636,0.035934973,0.125,0,0,9867.85288,26.66861701,1109.007993,293.3547871,26.66861701,80.77910011,1302.436618,118.4033289,51.19485973,7.136635161,0.648785015,1.753245148,7.136635161,0.648785015,1.753245148,1,0.32822,0.32822,3
1699,65,8.125,0.125,0.075955453,0.4375,1,0.015384615,20548.66596,-22.71640577,658.373104,-1476.566375,-22.71640577,94.76661137,5976.854192,91.95160295,53.61104599,33.41487355,0.596694171,0.925229938,33.41487355,0.596694171,0.925229938,1,0.08435,0.08435,3
1699,40,4.1875,0.1046875,0.047160588,0.1875,0,0,29937.93553,0.092120566,1644.180253,3.684822629,0.092120566,95.00396991,3572.079104,89.3019776,60.89244225,64.36153097,1.838900885,0.83388985,64.36153097,1.838900885,0.83388985,0,0,0,0
1699,22,5.375,0.244318182,0.143402608,0.5,1,0.045454545,5071.477865,54.81070165,251.6860687,1205.835436,54.81070165,82.0981997,1958.067308,89.00305946,58.37848686,-2.207809677,-0.100354985,0.341865351,-2.207809677,-0.100354985,0.341865351,0,0,0,3
1699,16,3.5625,0.22265625,0.098743943,0.5,0,0,2357.052756,33.20161068,79.49810879,531.2257709,33.20161068,94.1809355,1204.675199,75.29219995,59.52564474,-3.723316129,-0.232707258,0.150773762,-3.723316129,-0.232707258,0.150773762,0,0,0,3
1699,30,7.25,0.241666667,0.120473602,0.5625,2,0.066666667,5493.77071,4.458739053,219.6186014,133.7621716,4.458739053,115.8332542,2822.629089,94.08763631,59.29693609,-12.25834774,-0.408611591,0.316148625,-12.25834774,-0.408611591,0.316148625,0,0,0,3
1699,43,6.4375,0.149709302,0.088531641,0.375,1,0.023255814,9048.32935,12.3744274,300.2129196,532.1003781,12.3744274,96.68720257,3585.434392,83.38219516,61.13936824,22.36413323,0.657768624,0.609181085,22.36413323,0.657768624,0.609181085,1,0.13493,0.13493,0
6965,279,68.71952,0.246306523,0.195376693,2.67188,47,0.168458781,27245.61766,3.527301304,124.8569541,984.1170639,3.527301304,98.25931589,27740.06431,99.42675379,55.06587852,45.19793667,0.168649017,0.31075708,45.19793667,0.168649017,0.31075708,4,0.50755,0.1268875,3
6965,137,32.67218,0.238483066,0.140482683,0.90625,21,0.153284672,12957.89356,13.03928048,125.7158335,1786.381425,13.03928048,106.6470475,13712.94245,100.0944704,55.00423374,23.27877333,0.17770056,0.317444851,23.27877333,0.17770056,0.317444851,3,0.39967,0.133223333,0
6965,69,16.45329,0.238453478,0.114408098,0.67188,4,0.057971014,7429.320824,20.16474319,123.214586,1391.36728,20.16474319,95.45421661,6882.899926,99.75217285,57.47880872,-5.544476667,-0.081536422,0.205602483,-5.544476667,-0.081536422,0.205602483,0,0,0,3
6965,116,28.70344,0.247443448,0.115038589,0.71875,13,0.112068966,11856.27556,31.93333255,101.2336533,3704.266576,31.93333255,96.07051561,11274.2672,97.19195861,57.23927672,2.760716667,0.024649256,0.287916472,2.760716667,0.024649256,0.287916472,1,0.15515,0.15515,3
6965,41,9.57823,0.233615366,0.113304484,0.64063,0,0,3345.812273,18.5778941,53.10938491,761.6936582,18.5778941,96.33989236,4483.247407,109.3474977,47.36097928,5.890306667,0.147257667,0.369406582,5.890306667,0.147257667,0.369406582,0,0,0,3
