@relation 'aoipage english median paper'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI5 {English,Spanish,Chinese}
@attribute Language_Switch_AOI5 {No,Yes}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI6 {English,Spanish,Chinese}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'Paper Median' {High,Low}

@data
0.200064,0.110356,0.6875,0.117647,25.817579,114.10761,25.817579,101.265159,98.134694,60.48979,0.166302,0.407897,0.166302,0.407897,1,0.05075,0.137156,0.058592,0.26563,0.222222,30.927585,135.666332,30.927585,91.364504,113.358029,51.522016,0.598929,0.451075,0.598929,0.451075,0,0,English,English,No,0.191967,0.072673,0.29688,0,21.134389,68.062123,21.134389,97.296745,72.16798,48.105361,0.416191,0.169437,0.416191,0.169437,1,0.05075,English,English,No,0.24219,0.03906,0.28125,0,89.441193,55.288211,89.441193,62.307069,111.709958,56.324096,0.024312,0.07576,0.024312,0.07576,0,0,English,English,No,0.17969,0.094936,0.32813,0.333333,8.846607,46.920515,8.846607,123.135045,85.092915,64.454113,-0.014019,0.108322,-0.014019,0.108322,0,0,English,English,No,0.206251,0.075195,0.3125,0,29.495851,119.451925,29.495851,120.447728,82.698407,59.243367,-0.291223,0.250461,-0.291223,0.250461,0,0,English,English,No,0.345705,0.141799,0.6875,0,10.642343,111.956693,10.642343,79.235148,112.285945,72.453113,-0.197498,0.102762,-0.197498,0.102762,0,0,English,English,No,6,High
0.226878,0.094661,0.625,0.08,28.234874,117.910609,28.234874,91.548473,108.63746,55.508416,0.296167,0.350823,0.296167,0.350823,0,0,0.232425,0.121894,0.625,0.1875,27.843994,185.108457,27.843994,95.708146,124.311978,56.097443,0.626913,0.240272,0.626913,0.240272,0,0,Spanish,English,Yes,0.186759,0.059348,0.32813,0.095238,34.041468,70.939486,34.041468,102.15101,97.823851,53.919345,0.444498,0.407433,0.444498,0.407433,0,0,Spanish,Spanish,No,0.250871,0.101726,0.51563,0,40.565581,92.692592,40.565581,71.784675,108.542829,54.701158,0.225537,0.248455,0.225537,0.248455,0,0,Spanish,Spanish,No,0.242189,0.083781,0.42188,0.083333,-6.566441,110.994754,-6.566441,105.061508,91.788575,57.308454,-0.005158,0.137457,-0.005158,0.137457,0,0,English,Spanish,Yes,0.25521,0.04101,0.3125,0,36.545247,114.012318,36.545247,49.060052,139.065071,14.111366,-0.09171,0.17637,-0.09171,0.17637,0,0,English,English,No,0.237504,0.082916,0.39063,0,39.244381,30.414725,39.244381,48.306235,126.417596,48.30074,-0.079217,0.128644,-0.079217,0.128644,0,0,English,English,No,3,High
0.250375,0.127418,0.79688,0.071429,5.221883,114.830811,5.221883,105.242535,95.309437,59.913938,0.209003,0.333218,0.209003,0.333218,1,0.189,0.214847,0.043321,0.26563,0.25,11.884506,68.254804,11.884506,114.716257,109.429685,17.877252,0.345187,0.368852,0.345187,0.368852,0,0,English,Spanish,Yes,0.177737,0.069411,0.3125,0,-18.554564,26.567962,-18.554564,77.969478,106.333533,60.002163,0.577384,0.303732,0.577384,0.303732,0,0,English,English,No,0.23884,0.094754,0.40625,0.142857,-40.8936,144.602778,-40.8936,105.950848,65.448773,70.637277,0.357727,0.194164,0.357727,0.194164,0,0,English,English,No,0.263395,0.163008,0.79688,0.071429,18.711523,155.666439,18.711523,121.34143,88.163402,55.814388,0.089211,0.161855,0.089211,0.161855,1,0.189,Spanish,English,Yes,0.319448,0.10928,0.48438,0,38.279051,33.909451,38.279051,72.447535,113.575588,58.134041,-0.147967,0.131679,-0.147967,0.131679,0,0,Spanish,Spanish,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spanish,Spanish,No,3,High
0.207902,0.093737,0.51563,0.027778,34.419796,179.20465,34.419796,95.87828,93.063517,56.439904,0.275344,0.334049,0.275344,0.334049,0,0,0.07813,0,0.07813,0,156.38068,0,156.38068,0,147.7217,0,0.601617,0,0.601617,0,0,0,Spanish,Spanish,No,0.163198,0.054181,0.25,0,23.294818,148.599403,23.294818,96.184136,101.286081,57.518705,0.556513,0.321319,0.556513,0.321319,0,0,English,Spanish,Yes,0.171878,0.050166,0.26563,0,-3.020512,53.752455,-3.020512,88.701978,91.860865,50.845103,0.342822,0.135884,0.342822,0.135884,0,0,Spanish,English,Yes,0.283484,0.104125,0.51563,0.142857,86.692304,102.167734,86.692304,72.827703,75.033815,58.735211,0.103643,0.101106,0.103643,0.101106,0,0,English,Spanish,Yes,0.25521,0.086839,0.375,0,19.680516,56.402868,19.680516,99.364554,92.880519,51.639565,-0.127443,0.134248,-0.127443,0.134248,0,0,Spanish,English,Yes,0.317713,0.089608,0.42188,0,82.152528,424.910132,82.152528,77.062289,97.640223,66.310321,-0.223143,0.02815,-0.223143,0.02815,0,0,English,Spanish,Yes,3,High
0.234479,0.125146,1.04688,0.162338,8.593437,156.880267,8.593437,92.681625,96.425748,60.591409,0.281739,0.356776,0.281739,0.356776,2,0.10665,0.194199,0.075102,0.39063,0.25,23.925692,75.267712,23.925692,99.25401,104.09264,62.227801,0.567117,0.464966,0.567117,0.464966,0,0,English,English,No,0.206252,0.084664,0.42188,0.133333,-18.937623,73.573414,-18.937623,89.251746,87.953319,55.862945,0.514881,0.29904,0.514881,0.29904,0,0,English,English,No,0.21311,0.079599,0.375,0.166667,24.552608,108.391123,24.552608,82.543574,104.003301,59.89952,0.410441,0.232257,0.410441,0.232257,0,0,English,English,No,0.241901,0.106176,0.5,0.222222,-1.330459,263.462894,-1.330459,93.292115,87.10941,52.082125,0.009193,0.085866,0.009193,0.085866,0,0,English,English,No,0.281253,0.20084,1.04688,0.086957,8.174084,205.65199,8.174084,79.560342,100.412117,61.173984,-0.11043,0.133505,-0.11043,0.133505,2,0.10665,English,English,No,0.381251,0.150227,0.6875,0,18.56232,88.612344,18.56232,118.329294,89.082006,81.084539,-0.123067,0.090534,-0.123067,0.090534,0,0,English,English,No,6,High
0.20933,0.140986,0.875,0.15311,1.185468,138.64621,1.185468,98.740929,89.384586,56.295128,-0.824769,0.308007,-0.824769,0.308007,10,0.193286,0.273438,0.166646,0.75,0.125,-44.174716,148.452014,-44.174716,82.18195,81.950326,55.336604,-1.246625,0.340726,-1.246625,0.340726,2,0.16471,English,English,No,0.166667,0.089087,0.375,0.095238,8.618267,111.789339,8.618267,81.50803,101.706176,48.533953,-0.829619,0.373475,-0.829619,0.373475,2,0.205665,English,English,No,0.160088,0.1014,0.5,0.122807,-15.328697,159.98023,-15.328697,100.005658,89.815385,60.541019,-0.621529,0.095012,-0.621529,0.095012,0,0,English,English,No,0.20082,0.120362,0.75,0.245902,-7.331426,138.717425,-7.331426,104.821967,84.953674,52.512894,-0.685192,0.237263,-0.685192,0.237263,4,0.277288,English,English,No,0.255952,0.149285,0.875,0.119048,35.669789,124.874442,35.669789,85.291353,89.664606,55.822646,-0.84189,0.240665,-0.84189,0.240665,2,0.04148,English,English,No,0.3125,0.236621,0.75,0.083333,49.699682,88.06693,49.699682,96.627097,97.231591,64.457224,-1.142988,0.14087,-1.142988,0.14087,0,0,English,English,No,6,High
0.199586,0.13954,0.875,0.121547,4.067333,129.727528,4.067333,103.770935,94.370924,59.226204,-1.024199,0.293346,-1.024199,0.293346,6,0.095307,0.147059,0.088235,0.375,0.117647,14.286222,125.725826,14.286222,122.354717,87.434905,54.240899,-1.060389,0.404217,-1.060389,0.404217,2,0.16971,Spanish,English,Yes,0.226563,0.11874,0.5,0,-15.033371,169.225858,-15.033371,91.185119,112.079019,52.18269,-1.508797,0.323355,-1.508797,0.323355,1,0.03534,English,Spanish,Yes,0.164063,0.088962,0.375,0.125,-10.223214,136.772656,-10.223214,93.2493,84.945176,58.630929,-1.233768,0.14175,-1.233768,0.14175,2,0.05213,Spanish,English,Yes,0.199519,0.164922,0.875,0.115385,2.257562,84.156737,2.257562,101.912908,96.702922,58.55985,-0.675227,0.150954,-0.675227,0.150954,1,0.09282,English,Spanish,Yes,0.222973,0.105327,0.5,0.108108,29.094139,58.98757,29.094139,111.532929,97.278365,61.868052,-0.860636,0.116042,-0.860636,0.116042,0,0,Spanish,English,Yes,0.318182,0.246358,0.875,0.363636,2.790309,277.51664,2.790309,96.782905,99.659961,64.219896,-1.062624,0.101313,-1.062624,0.101313,0,0,English,Spanish,Yes,3,High
0.218927,0.166771,1.375,0.19209,2.884569,142.366386,2.884569,101.342192,88.575148,56.509536,-0.813179,0.384924,-0.813179,0.384924,3,0.07587,0.18,0.079687,0.375,0.28,-20.762466,48.367655,-20.762466,94.010583,71.950351,53.678388,-0.867116,0.436303,-0.867116,0.436303,0,0,Spanish,English,Yes,0.201389,0.103237,0.375,0.138889,-1.32323,40.920427,-1.32323,104.348232,82.43318,48.032036,-0.928231,0.119258,-0.928231,0.119258,1,0.15448,Spanish,Spanish,No,0.151515,0.109914,0.5,0.060606,-7.729739,80.363816,-7.729739,81.660387,95.613437,53.285957,-0.594115,0.348936,-0.594115,0.348936,0,0,Spanish,Spanish,No,0.21875,0.154153,0.625,0.208333,4.098507,209.170446,4.098507,96.108953,93.675745,57.817772,-0.505557,0.122004,-0.505557,0.122004,2,0.036565,English,Spanish,Yes,0.291667,0.29756,1.375,0.277778,37.859713,170.834779,37.859713,106.225042,90.216812,62.177408,-0.872742,0.229958,-0.872742,0.229958,0,0,English,English,No,0.280488,0.182673,0.875,0.243902,13.47583,193.463215,13.47583,112.081729,94.733756,61.382778,-1.02971,0.093296,-1.02971,0.093296,0,0,English,English,No,3,High
0.240234,0.149551,0.75,0.164063,5.390188,131.710201,5.390188,96.41877,93.936972,57.665256,-0.836043,0.360838,-0.836043,0.360838,5,0.147098,0.125,0,0.125,0,-0.68073,95.546611,-0.68073,98.202762,89.866535,52.018658,-0.976954,0.520587,-0.976954,0.520587,1,0.2113,English,English,No,0.196429,0.131223,0.5,0,-7.768243,94.734821,-7.768243,108.218052,60.105945,55.942155,-1.105163,0.408053,-1.105163,0.408053,0,0,English,English,No,0.175,0.104369,0.5,0.285714,-3.194317,56.992558,-3.194317,89.297508,97.212871,55.30216,-0.522342,0.178987,-0.522342,0.178987,3,0.100243,English,English,No,0.225962,0.138758,0.75,0.192308,-1.767959,111.097141,-1.767959,104.204033,79.22033,61.73,-0.754473,0.171008,-0.754473,0.171008,0,0,Spanish,English,Yes,0.258929,0.129079,0.5,0,19.013559,229.251894,19.013559,81.713761,114.503687,49.673052,-0.896725,0.196703,-0.896725,0.196703,0,0,Spanish,Spanish,No,0.315476,0.166454,0.75,0.142857,15.205307,143.35265,15.205307,97.906851,99.48795,55.836538,-1.080343,0.070376,-1.080343,0.070376,1,0.22346,Spanish,Spanish,No,3,High
0.202857,0.141771,1,0.12,13.763875,82.897784,13.763875,96.02975,77.184895,56.749526,-0.474734,0.37939,-0.474734,0.37939,14,0.078684,0.13125,0.083619,0.375,0.05,-7.919765,70.492979,-7.919765,78.018389,56.978831,46.75577,0.023194,0.203731,0.023194,0.203731,1,0.05579,English,Spanish,Yes,0.180556,0.109361,0.5,0.111111,-1.317645,105.382744,-1.317645,96.496315,77.486961,51.46489,-0.129895,0.247599,-0.129895,0.247599,1,0.02648,English,English,No,0.189583,0.13596,0.625,0.15,-1.660443,67.82179,-1.660443,95.925977,74.566366,54.806806,-0.328376,0.208741,-0.328376,0.208741,7,0.046431,English,English,No,0.229167,0.199174,1,0.2,44.840388,103.435164,44.840388,85.175331,84.761503,61.731634,-0.557812,0.143303,-0.557812,0.143303,4,0.11582,English,English,No,0.245536,0.113203,0.625,0.071429,18.956371,33.501649,18.956371,101.943932,89.508593,59.467999,-0.826899,0.145383,-0.826899,0.145383,0,0,English,English,No,0.2875,0.1125,0.375,0,82.628641,106.316603,82.628641,85.402526,75.256434,63.396442,-1.039172,0.145149,-1.039172,0.145149,1,0.23101,English,English,No,6,High
0.197704,0.158641,1,0.117347,7.822304,129.72384,7.822304,100.049491,83.33797,55.250061,-0.459797,0.485892,-0.459797,0.485892,10,0.045005,0.125,0.0625,0.25,0.075,-30.690415,138.717982,-30.690415,99.123875,74.779471,50.114855,0.153559,0.30832,0.153559,0.30832,1,0.0279,Spanish,English,Yes,0.190972,0.145792,0.625,0.194444,12.627094,209.787331,12.627094,86.341708,92.746852,57.286642,-0.052847,0.26695,-0.052847,0.26695,2,0.02001,English,Spanish,Yes,0.203125,0.14574,0.5,0,53.974445,59.892984,53.974445,95.757979,120.009656,48.062408,-0.270215,0.199798,-0.270215,0.199798,1,0.05193,Spanish,English,Yes,0.174107,0.146915,0.5,0.071429,1.353066,80.751922,1.353066,106.506432,68.873996,56.062359,-0.637656,0.113789,-0.637656,0.113789,2,0.11078,English,Spanish,Yes,0.28125,0.216506,1,0.1875,24.565677,93.73158,24.565677,85.890299,86.013545,54.649162,-0.877929,0.080826,-0.877929,0.080826,1,0.03715,Spanish,English,Yes,0.221591,0.157357,0.625,0.113636,14.059869,78.855102,14.059869,105.963556,77.343562,53.057841,-1.040886,0.140302,-1.040886,0.140302,3,0.02383,English,Spanish,Yes,3,High
0.206468,0.143154,0.75,0.119403,15.842221,119.575902,15.842221,99.75122,88.412945,56.105289,-0.392302,0.400348,-0.392302,0.400348,14,0.054019,0.112179,0.073788,0.25,0.051282,-0.902856,65.781989,-0.902856,102.544253,89.655515,47.841155,0.058488,0.528475,0.058488,0.528475,2,0.03155,Spanish,English,Yes,0.157258,0.126872,0.5,0.096774,30.090585,101.530948,30.090585,95.87092,72.580166,54.997772,0.02224,0.194124,0.02224,0.194124,2,0.0344,Spanish,Spanish,No,0.245,0.154029,0.75,0.22,-3.796696,133.618141,-3.796696,107.059994,87.852855,57.474755,-0.24792,0.230471,-0.24792,0.230471,3,0.028953,Spanish,Spanish,No,0.232143,0.193978,0.75,0.071429,20.281764,129.339443,20.281764,66.085305,106.118133,50.606913,-0.467242,0.225588,-0.467242,0.225588,2,0.031385,English,Spanish,Yes,0.23913,0.139939,0.75,0.130435,24.911508,150.490525,24.911508,100.885951,94.840467,61.463479,-0.749783,0.098832,-0.749783,0.098832,3,0.08106,English,English,No,0.27381,0.082907,0.375,0.047619,49.840499,95.937631,49.840499,80.981624,84.928268,53.669517,-0.952359,0.131086,-0.952359,0.131086,2,0.115775,English,English,No,3,High
0.170313,0.123021,0.75,0.09375,9.837373,113.996486,9.837373,102.556635,82.074079,55.463687,-0.444632,0.43059,-0.444632,0.43059,10,0.054455,0.130435,0.107328,0.5,0,-10.156909,94.20555,-10.156909,109.198317,81.391751,55.41472,0.347129,0.195687,0.347129,0.195687,1,0.00828,English,English,No,0.085938,0.07287,0.25,0.09375,13.10908,171.943753,13.10908,117.929282,72.453935,58.744586,0.129317,0.199746,0.129317,0.199746,2,0.019185,English,English,No,0.1875,0.146575,0.75,0.1875,9.857115,92.905814,9.857115,93.459014,78.171979,49.031269,-0.180019,0.121908,-0.180019,0.121908,5,0.031774,English,English,No,0.230769,0.107932,0.5,0.076923,29.316872,114.056749,29.316872,85.563516,89.280058,59.1567,-0.648402,0.218263,-0.648402,0.218263,1,0.1477,Spanish,English,Yes,0.226563,0.096002,0.5,0.03125,0.390463,84.892761,0.390463,108.949977,91.140786,58.197847,-0.768048,0.235896,-0.768048,0.235896,1,0.19133,Spanish,Spanish,No,0.1875,0.080687,0.25,0.083333,43.44519,37.834313,43.44519,56.574559,92.659628,52.845391,-0.991241,0.050115,-0.991241,0.050115,0,0,Spanish,Spanish,No,3,High
0.203472,0.165113,1.25,0.138889,7.406849,90.289183,7.406849,100.424545,87.974516,58.063616,-0.290796,0.446669,-0.290796,0.446669,13,0.058262,0.131944,0.09747,0.25,0.111111,-34.977261,45.091569,-34.977261,80.397658,78.706116,58.373111,0.262351,0.622044,0.262351,0.622044,2,0.027335,English,Spanish,Yes,0.1375,0.109687,0.375,0.22,2.217217,86.881575,2.217217,97.231746,72.48245,46.06343,0.19097,0.498815,0.19097,0.498815,3,0.031313,English,English,No,0.231061,0.163187,0.875,0.121212,-16.605372,78.224847,-16.605372,86.602196,109.784618,60.641128,-0.091594,0.095941,-0.091594,0.095941,3,0.05309,English,English,No,0.245,0.151987,0.625,0.04,32.756386,89.970144,32.756386,93.282548,69.990962,54.594242,-0.426487,0.172186,-0.426487,0.172186,0,0,English,English,No,0.257143,0.217418,1.25,0.2,15.125986,96.526353,15.125986,106.167259,100.318865,62.720315,-0.721094,0.108774,-0.721094,0.108774,2,0.176765,English,English,No,0.243421,0.164605,0.75,0,55.348459,127.636736,55.348459,115.210795,100.565981,56.288055,-0.903967,0.193836,-0.903967,0.193836,3,0.032,English,English,No,6,High
0.205778,0.206124,1.625,0.150943,15.136769,103.920552,15.136769,95.23852,88.095618,55.072248,-0.374173,0.407908,-0.374173,0.407908,20,0.064224,0.40625,0.173993,0.625,0,33.466167,40.927746,33.466167,103.298786,94.224453,43.90777,-1.027571,0.091642,-1.027571,0.091642,0,0,?,Spanish,Yes,0.153571,0.106006,0.5,0.171429,12.832584,89.135377,12.832584,91.730075,86.063504,55.006842,-0.062123,0.386084,-0.062123,0.386084,11,0.053678,English,Spanish,Yes,0.203125,0.252107,1.25,0.083333,45.164575,92.333017,45.164575,87.163383,87.819791,60.212513,-0.221673,0.17366,-0.221673,0.17366,3,0.103633,Spanish,English,Yes,0.203125,0.252107,1.25,0.083333,45.164575,92.333017,45.164575,87.163383,87.819791,60.212513,-0.221673,0.17366,-0.221673,0.17366,3,0.103633,Spanish,Spanish,No,0.4,0.374166,1.625,0.2,22.202109,132.332212,22.202109,105.890938,87.955642,57.415948,-0.526753,0.142586,-0.526753,0.142586,0,0,English,Spanish,Yes,0.279412,0.151763,0.625,0.235294,44.623343,146.673484,44.623343,101.256119,80.430554,52.555326,-0.695032,0.254574,-0.695032,0.254574,1,0.21911,Spanish,English,Yes,3,High
0.1819,0.130306,0.75,0.179211,12.468629,123.003853,12.468629,96.543406,87.223441,55.23895,-0.384483,0.410513,-0.384483,0.410513,11,0.051485,0.208333,0.096225,0.375,0.074074,21.832661,113.498995,21.832661,103.812482,106.252937,56.090674,-0.942978,0.248321,-0.942978,0.248321,1,0.00795,English,English,No,0.208333,0.096225,0.375,0.074074,21.832661,113.498995,21.832661,103.812482,106.252937,56.090674,-0.942978,0.248321,-0.942978,0.248321,1,0.00795,English,English,No,0.137987,0.097835,0.375,0.194805,4.393417,115.810566,4.393417,101.579445,88.765429,56.234526,-0.029967,0.273504,-0.029967,0.273504,2,0.11104,Spanish,Spanish,No,0.202128,0.125141,0.5,0.191489,3.968478,84.768028,3.968478,86.315796,91.77318,52.793581,-0.216218,0.169949,-0.216218,0.169949,2,0.0324,?,Spanish,Yes,0.21875,0.146832,0.625,0.192308,24.077717,108.891927,24.077717,93.222727,95.585515,54.780363,-0.51943,0.165861,-0.51943,0.165861,1,0.10369,English,?,Yes,0.217262,0.176902,0.75,0.238095,42.658086,164.896675,42.658086,87.044943,75.062713,53.142207,-0.730301,0.158179,-0.730301,0.158179,4,0.034443,English,English,No,3,High
0.1875,0.129847,0.75,0.15812,7.588386,84.387404,7.588386,97.919555,87.493177,55.86425,-0.276147,0.378349,-0.276147,0.378349,11,0.069973,0.176282,0.13492,0.5,0.076923,35.489318,79.249471,35.489318,99.437422,94.135006,56.105448,-0.71862,0.176644,-0.71862,0.176644,1,0.05411,Spanish,Spanish,No,0.260417,0.161038,0.625,0.125,20.402851,73.325701,20.402851,92.991215,79.469831,59.357042,-0.91143,0.2134,-0.91143,0.2134,2,0.139725,Spanish,Spanish,No,0.1625,0.092139,0.375,0.1,-31.251498,81.365339,-31.251498,72.151556,86.720465,52.827676,0.10307,0.201076,0.10307,0.201076,2,0.0309,English,English,No,0.160959,0.09589,0.375,0.246575,1.269397,74.09709,1.269397,103.157822,79.367352,52.382918,0.085657,0.134536,0.085657,0.134536,3,0.03233,English,English,No,0.215278,0.168251,0.75,0.083333,4.40731,111.069976,4.40731,97.82867,101.492903,55.089807,-0.21363,0.106523,-0.21363,0.106523,1,0.04858,Spanish,English,Yes,0.199219,0.116338,0.5,0.21875,18.379571,85.21317,18.379571,94.601228,88.927719,59.800102,-0.510798,0.076688,-0.510798,0.076688,2,0.114385,Spanish,Spanish,No,3,High
0.205357,0.125318,0.625,0.142857,22.111304,124.600185,22.111304,90.477832,100.602314,61.38767,-0.569051,0.448241,-0.569051,0.448241,2,0.133555,0.208333,0.126381,0.625,0.2,-6.368742,86.351183,-6.368742,105.098154,89.180517,63.787258,-0.756554,0.290716,-0.756554,0.290716,1,0.08515,English,English,No,0.319444,0.16782,0.625,0,19.807662,68.254797,19.807662,101.669925,84.156756,68.58144,-0.76684,0.116998,-0.76684,0.116998,0,0,English,English,No,0.24,0.116833,0.5,0.2,30.509162,179.300284,30.509162,78.35223,87.386365,56.138131,-0.97285,0.15946,-0.97285,0.15946,1,0.18196,English,English,No,0.125,0.094491,0.375,0.142857,30.899804,134.517009,30.899804,106.934982,123.472658,59.365309,-0.65111,0.500353,-0.65111,0.500353,0,0,Spanish,Spanish,No,0.164773,0.095245,0.375,0.136364,23.402912,64.694527,23.402912,73.972222,101.133732,58.007731,-0.281505,0.350541,-0.281505,0.350541,0,0,English,Spanish,Yes,0.211538,0.0902,0.375,0.076923,28.767664,121.52611,28.767664,84.995399,125.053063,55.4229,-0.324392,0.082942,-0.324392,0.082942,0,0,English,English,No,6,High
