Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.187787768,0.07764338400000001,0.52344,0.08035714299999999,12.249327,144.7749336,12.249327,88.76749749,108.642058,54.83258052,-0.110392827,0.2137761,-0.110392827,0.2137761,4,0.099205,6,High
0.227414043,0.087960409,0.50879,0.063829787,18.55060994,166.1639405,18.55060994,79.8786977,98.89436049,56.6123717,0.07731919,0.205005595,0.07731919,0.205005595,1,0.08482,6,High
0.19711555600000005,0.086410814,0.52246,0.102564103,33.1656932,208.5750529,33.1656932,93.6601027,98.36344599,55.05033445,0.265617818,0.270840378,0.265617818,0.270840378,5,0.105958,6,High
0.218123582,0.100471766,0.6289100000000001,0.12686567199999998,20.00930354,100.8427491,20.00930354,82.26266663,99.14234558,54.96091741,0.11716286,0.204283586,0.11716286,0.204283586,3,0.11531,6,High
0.284009931,0.178261371,1.28125,0.221453287,7.117093392,179.3126295,7.117093392,95.85908465,103.2644183,63.17794109,0.027254961,0.391093985,0.027254961,0.391093985,15,0.220085333,6,High
0.25512295100000004,0.140460437,0.6875,0.032786885,40.96313341,161.899336,40.96313341,95.86910647,97.02985201,66.03198111,-0.144848704,0.369073202,-0.144848704,0.369073202,3,0.283586667,6,High
0.277376033,0.207389097,1.375,0.190082645,18.30267661,172.8714763,18.30267661,100.9207534,83.29700539,58.85546871,0.08906595199999999,0.459863492,0.08906595199999999,0.459863492,6,0.150945,6,High
0.265625,0.127795629,0.5625,0.078947368,24.82569487,161.5042145,24.82569487,96.14522248,98.71216573,65.22222301,0.232205,0.454979808,0.232205,0.454979808,1,0.20969,6,High
0.233552632,0.102957111,0.65625,0.052631579000000005,16.32241066,147.3659235,16.32241066,90.00087658,92.36075717,66.63160726,-0.096726034,0.33998635,-0.096726034,0.33998635,3,0.149103333,6,High
0.2375,0.090786494,0.4375,0.016666667,29.88579166,106.3388692,29.88579166,84.39260681,109.6957236,57.72809442,0.00741283,0.41575435,0.00741283,0.41575435,3,0.154326667,6,High
